time stamp,penguin x,penguin y
2023年7月11日17時31分1秒0f,0,0
2023年7月11日17時31分2秒1f,0,0
2023年7月11日17時31分2秒2f,0,0
2023年7月11日17時31分2秒3f,0,0
2023年7月11日17時31分2秒4f,0,0
2023年7月11日17時31分2秒5f,0,0
2023年7月11日17時31分2秒6f,0,0
2023年7月11日17時31分2秒7f,0,0
2023年7月11日17時31分2秒8f,0,0
2023年7月11日17時31分2秒9f,0,0
2023年7月11日17時31分2秒10f,0,0
2023年7月11日17時31分2秒11f,0,0
2023年7月11日17時31分2秒12f,0,0
2023年7月11日17時31分2秒13f,0,0
2023年7月11日17時31分2秒14f,0,0
2023年7月11日17時31分2秒15f,0,0
2023年7月11日17時31分2秒16f,0,0.0008359626
2023年7月11日17時31分2秒17f,0,0.002398439
2023年7月11日17時31分2秒18f,0,0.005089857
2023年7月11日17時31分2秒19f,0,0.008370217
2023年7月11日17時31分2秒20f,0,0.01241966
2023年7月11日17時31分2秒21f,0,0.01757156
2023年7月11日17時31分2秒22f,0,0.02327754
2023年7月11日17時31分2秒23f,0,0.02975663
2023年7月11日17時31分2秒24f,0,0.03764801
2023年7月11日17時31分2秒25f,0,0.04581931
2023年7月11日17時31分2秒26f,0,0.0549311
2023年7月11日17時31分2秒27f,0,0.06460299
2023年7月11日17時31分2秒28f,0,0.07511538
2023年7月11日17時31分2秒29f,0,0.08752988
2023年7月11日17時31分2秒30f,0,0.1000978
2023年7月11日17時31分2秒31f,0,0.1130751
2023年7月11日17時31分2秒32f,0,0.1269252
2023年7月11日17時31分2秒33f,0,0.1460129
2023年7月11日17時31分2秒34f,0,0.1572021
2023年7月11日17時31分2秒35f,0,0.1748788
2023年7月11日17時31分2秒36f,0,0.1918728
2023年7月11日17時31分2秒37f,0,0.210919
2023年7月11日17時31分2秒38f,0,0.2290571
2023年7月11日17時31分2秒39f,0,0.2500654
2023年7月11日17時31分2秒40f,0,0.2701969
2023年7月11日17時31分2秒41f,0,0.292473
2023年7月11日17時31分2秒42f,0,0.3160425
2023年7月11日17時31分2秒43f,0,0.3382179
2023年7月11日17時31分2秒44f,-0.0008046292,0.3615521
2023年7月11日17時31分2秒45f,-0.002452638,0.3862723
2023年7月11日17時31分2秒46f,-0.005144149,0.4140845
2023年7月11日17時31分2秒47f,-0.008387569,0.4400319
2023年7月11日17時31分2秒48f,-0.01232275,0.466004
2023年7月11日17時31分2秒49f,-0.01753624,0.4955471
2023年7月11日17時31分2秒50f,-0.02356618,0.5256968
2023年7月11日17時31分2秒51f,-0.02967034,0.5531656
2023年7月11日17時31分2秒52f,-0.03775202,0.5863903
2023年7月11日17時31分2秒53f,-0.04596983,0.6176179
2023年7月11日17時31分2秒54f,-0.05392253,0.6492664
2023年7月11日17時31分2秒55f,-0.06239446,0.6845514
2023年7月11日17時31分2秒56f,-0.07107155,0.718101
2023年7月11日17時31分2秒57f,-0.08069962,0.7529492
2023年7月11日17時31分2秒58f,-0.09152816,0.789892
2023年7月11日17時31分2秒59f,-0.1022657,0.8246208
2023年7月11日17時31分2秒60f,-0.1148198,0.8633046
2023年7月11日17時31分3秒61f,-0.1275286,0.9007695
2023年7月11日17時31分3秒62f,-0.1408877,0.9385843
2023年7月11日17時31分3秒63f,-0.1556648,0.9788764
2023年7月11日17時31分3秒64f,-0.1707595,1.021749
2023年7月11日17時31分3秒65f,-0.1837396,1.060136
2023年7月11日17時31分3秒66f,-0.1988651,1.106694
2023年7月11日17時31分3秒67f,-0.2117326,1.147902
2023年7月11日17時31分3秒68f,-0.2246498,1.190925
2023年7月11日17時31分3秒69f,-0.2378173,1.236521
2023年7月11日17時31分3秒70f,-0.250183,1.281024
2023年7月11日17時31分3秒71f,-0.2631427,1.329482
2023年7月11日17時31分3秒72f,-0.2750167,1.375595
2023年7月11日17時31分3秒73f,-0.2877766,1.427047
2023年7月11日17時31分3秒74f,-0.2988881,1.473555
2023年7月11日17時31分3秒75f,-0.3104318,1.523693
2023年7月11日17時31分3秒76f,-0.3219249,1.57548
2023年7月11日17時31分3秒77f,-0.3326019,1.625376
2023年7月11日17時31分3秒78f,-0.3432266,1.676858
2023年7月11日17時31分3秒79f,-0.3546612,1.734292
2023年7月11日17時31分3秒80f,-0.3650458,1.788348
2023年7月11日17時31分3秒81f,-0.3751586,1.842891
2023年7月11日17時31分3秒82f,-0.3851925,1.898949
2023年7月11日17時31分3秒83f,-0.3942202,1.954795
2023年7月11日17時31分3秒84f,-0.4025722,2.012467
2023年7月11日17時31分3秒85f,-0.4096948,2.067912
2023年7月11日17時31分3秒86f,-0.4168754,2.1317
2023年7月11日17時31分3秒87f,-0.4224249,2.188842
2023年7月11日17時31分3秒88f,-0.4275595,2.251393
2023年7月11日17時31分3秒89f,-0.4315401,2.310395
2023年7月11日17時31分3秒90f,-0.4349617,2.374672
2023年7月11日17時31分3秒91f,-0.4373925,2.436408
2023年7月11日17時31分3秒92f,-0.4390075,2.498819
2023年7月11日17時31分3秒93f,-0.4398959,2.568646
2023年7月11日17時31分3秒94f,-0.4398895,2.635309
2023年7月11日17時31分3秒95f,-0.4391135,2.696924
2023年7月11日17時31分3秒96f,-0.437324,2.769126
2023年7月11日17時31分3秒97f,-0.434926,2.834506
