time stamp,penguin x,penguin y
2023年7月11日17時11分49秒0f,0,0
2023年7月11日17時11分49秒1f,0,0
2023年7月11日17時11分49秒2f,0,0
2023年7月11日17時11分49秒3f,0,0
2023年7月11日17時11分49秒4f,0,0
2023年7月11日17時11分49秒5f,-0.0007994026,0
2023年7月11日17時11分49秒6f,-0.002600506,0
2023年7月11日17時11分49秒7f,-0.005065711,0
2023年7月11日17時11分49秒8f,-0.008225672,0
2023年7月11日17時11分49秒9f,-0.01233882,0
2023年7月11日17時11分49秒10f,-0.01771354,0
2023年7月11日17時11分49秒11f,-0.02305821,0
2023年7月11日17時11分49秒12f,-0.02998557,0
2023年7月11日17時11分49秒13f,-0.03767553,0
2023年7月11日17時11分49秒14f,-0.04571868,0
2023年7月11日17時11分49秒15f,-0.05539219,0
2023年7月11日17時11分49秒16f,-0.06520831,0
2023年7月11日17時11分49秒17f,-0.07638909,0
2023年7月11日17時11分49秒18f,-0.08746337,0
2023年7月11日17時11分49秒19f,-0.0995515,0
2023年7月11日17時11分49秒20f,-0.1134648,0
2023年7月11日17時11分49秒21f,-0.1270922,0
2023年7月11日17時11分49秒22f,-0.1425778,0
2023年7月11日17時11分49秒23f,-0.1579365,0
2023年7月11日17時11分49秒24f,-0.1750155,0
2023年7月11日17時11分49秒25f,-0.1919963,0
2023年7月11日17時11分49秒26f,-0.2112098,0
2023年7月11日17時11分49秒27f,-0.2309694,0
2023年7月11日17時11分49秒28f,-0.2500795,0
2023年7月11日17時11分49秒29f,-0.270491,0
2023年7月11日17時11分49秒30f,-0.2926345,0
2023年7月11日17時11分49秒31f,-0.3139876,0
2023年7月11日17時11分49秒32f,-0.3394642,0
2023年7月11日17時11分49秒33f,-0.3624017,0
2023年7月11日17時11分49秒34f,-0.3868863,0
2023年7月11日17時11分49秒35f,-0.410061,0
2023年7月11日17時11分49秒36f,-0.4321601,0
2023年7月11日17時11分49秒37f,-0.4539466,0
2023年7月11日17時11分49秒38f,-0.4766324,0
2023年7月11日17時11分49秒39f,-0.4971407,0
2023年7月11日17時11分49秒40f,-0.5194431,0
2023年7月11日17時11分49秒41f,-0.5394476,0
2023年7月11日17時11分49秒42f,-0.5591211,0
2023年7月11日17時11分49秒43f,-0.5794052,0
2023年7月11日17時11分49秒44f,-0.5984321,0
2023年7月11日17時11分49秒45f,-0.6153548,0
2023年7月11日17時11分49秒46f,-0.6330237,0
2023年7月11日17時11分49秒47f,-0.6503331,0
2023年7月11日17時11分49秒48f,-0.665071,0
2023年7月11日17時11分49秒49f,-0.6800562,0
2023年7月11日17時11分50秒50f,-0.693643,0
2023年7月11日17時11分50秒51f,-0.7077172,0
2023年7月11日17時11分50秒52f,-0.7195179,0
2023年7月11日17時11分50秒53f,-0.7304646,0
2023年7月11日17時11分50秒54f,-0.7411094,0
2023年7月11日17時11分50秒55f,-0.7514644,0
2023年7月11日17時11分50秒56f,-0.7599372,0
2023年7月11日17時11分50秒57f,-0.767967,0
2023年7月11日17時11分50秒58f,-0.7751263,0
2023年7月11日17時11分50秒59f,-0.7817577,0
2023年7月11日17時11分50秒60f,-0.7871629,0
2023年7月11日17時11分50秒61f,-0.7924795,0
2023年7月11日17時11分50秒62f,-0.7961416,0
2023年7月11日17時11分50秒63f,-0.7989895,0
2023年7月11日17時11分50秒64f,-0.8013242,0
2023年7月11日17時11分50秒65f,-0.8027037,0
2023年7月11日17時11分50秒66f,-0.8033078,0
2023年7月11日17時11分50秒67f,-0.8030655,0
2023年7月11日17時11分50秒68f,-0.8028117,0
2023年7月11日17時11分50秒69f,-0.8025739,0
2023年7月11日17時11分50秒70f,-0.8023245,0
2023年7月11日17時11分50秒71f,-0.8020821,0
2023年7月11日17時11分50秒72f,-0.8018664,0
2023年7月11日17時11分50秒73f,-0.8016306,0
