time stamp,penguin x,penguin y
2023年7月11日16時48分47秒0f,0,0
2023年7月11日16時48分47秒1f,-0.001217421,0.001217425
2023年7月11日16時48分47秒2f,-0.003805791,0.003805795
2023年7月11日16時48分47秒3f,-0.007412452,0.007412456
2023年7月11日16時48分47秒4f,-0.01232465,0.01232465
2023年7月11日16時48分47秒5f,-0.02003045,0.02003045
2023年7月11日16時48分47秒6f,-0.02719783,0.02719783
2023年7月11日16時48分47秒7f,-0.03425299,0.03425299
2023年7月11日16時48分47秒8f,-0.04496904,0.04496904
2023年7月11日16時48分47秒9f,-0.05549729,0.05549729
2023年7月11日16時48分47秒10f,-0.06855914,0.06855914
2023年7月11日16時48分47秒11f,-0.08286653,0.08286653
2023年7月11日16時48分47秒12f,-0.09611426,0.09611426
2023年7月11日16時48分47秒13f,-0.1128609,0.1128609
2023年7月11日16時48分47秒14f,-0.1307891,0.1307891
2023年7月11日16時48分47秒15f,-0.1498177,0.1498177
2023年7月11日16時48分47秒16f,-0.1685145,0.170168
2023年7月11日16時48分47秒17f,-0.1853297,0.1900109
2023年7月11日16時48分47秒18f,-0.2038358,0.2136059
2023年7月11日16時48分47秒19f,-0.2208028,0.2369062
2023年7月11日16時48分47秒20f,-0.238912,0.2613196
2023年7月11日16時48分47秒21f,-0.2596005,0.2887553
2023年7月11日16時48分47秒22f,-0.2803652,0.3158897
2023年7月11日16時48分47秒23f,-0.3023567,0.3442491
2023年7月11日16時48分47秒24f,-0.3259592,0.3743231
2023年7月11日16時48分47秒25f,-0.3504901,0.407547
2023年7月11日16時48分47秒26f,-0.3709765,0.4369918
2023年7月11日16時48分47秒27f,-0.3942691,0.4724672
2023年7月11日16時48分47秒28f,-0.4169314,0.5069824
2023年7月11日16時48分47秒29f,-0.4365052,0.5367939
2023年7月11日16時48分47秒30f,-0.4566034,0.567404
2023年7月11日16時48分47秒31f,-0.4783826,0.6005744
2023年7月11日16時48分47秒32f,-0.4969605,0.628869
2023年7月11日16時48分47秒33f,-0.5174605,0.6600912
2023年7月11日16時48分47秒34f,-0.5372741,0.6902679
2023年7月11日16時48分47秒35f,-0.5555946,0.7181704
2023年7月11日16時48分47秒36f,-0.5733739,0.7452489
2023年7月11日16時48分47秒37f,-0.5920284,0.7729521
2023年7月11日16時48分47秒38f,-0.6114228,0.8009757
2023年7月11日16時48分47秒39f,-0.6276259,0.8237013
2023年7月11日16時48分47秒40f,-0.6450025,0.8472954
2023年7月11日16時48分47秒41f,-0.6617638,0.869264
2023年7月11日16時48分47秒42f,-0.6785291,0.8904058
2023年7月11日16時48分47秒43f,-0.6931813,0.9081182
2023年7月11日16時48分47秒44f,-0.7096334,0.9271037
2023年7月11日16時48分47秒45f,-0.7248663,0.943805
2023年7月11日16時48分48秒46f,-0.7402866,0.9597802
2023年7月11日16時48分48秒47f,-0.7543427,0.9734513
2023年7月11日16時48分48秒48f,-0.7696981,0.9873673
2023年7月11日16時48分48秒49f,-0.7837864,0.9991559
2023年7月11日16時48分48秒50f,-0.7972375,1.009434
2023年7月11日16時48分48秒51f,-0.8107397,1.018724
2023年7月11日16時48分48秒52f,-0.8257252,1.027845
2023年7月11日16時48分48秒53f,-0.8377017,1.03414
2023年7月11日16時48分48秒54f,-0.8498385,1.039469
2023年7月11日16時48分48秒55f,-0.8629931,1.044056
2023年7月11日16時48分48秒56f,-0.8742133,1.046912
2023年7月11日16時48分48秒57f,-0.8870074,1.048911
2023年7月11日16時48分48秒58f,-0.8996388,1.049592
2023年7月11日16時48分48秒59f,-0.9105084,1.04902
2023年7月11日16時48分48秒60f,-0.9227083,1.047025
2023年7月11日16時48分48秒61f,-0.9330168,1.044148
2023年7月11日16時48分48秒62f,-0.9442574,1.039662
2023年7月11日16時48分48秒63f,-0.9555861,1.033726
2023年7月11日16時48分48秒64f,-0.9649848,1.027581
2023年7月11日16時48分48秒65f,-0.976181,1.01875
2023年7月11日16時48分48秒66f,-0.9859731,1.009655
2023年7月11日16時48分48秒67f,-0.9954407,0.9994833
2023年7月11日16時48分48秒68f,-1.005365,0.9873214
2023年7月11日16時48分48秒69f,-1.015091,0.9738788
2023年7月11日16時48分48秒70f,-1.024349,0.9595754
2023年7月11日16時48分48秒71f,-1.033397,0.9455976
2023年7月11日16時48分48秒72f,-1.041783,0.9326429
2023年7月11日16時48分48秒73f,-1.050946,0.9184864
2023年7月11日16時48分48秒74f,-1.059114,0.9058679
2023年7月11日16時48分48秒75f,-1.068033,0.8920882
2023年7月11日16時48分48秒76f,-1.076176,0.8795093
2023年7月11日16時48分48秒77f,-1.084231,0.8670651
2023年7月11日16時48分48秒78f,-1.091714,0.8555045
2023年7月11日16時48分48秒79f,-1.100043,0.8426366
2023年7月11日16時48分48秒80f,-1.107792,0.8306651
2023年7月11日16時48分48秒81f,-1.115068,0.8194253
2023年7月11日16時48分48秒82f,-1.121802,0.8090226
2023年7月11日16時48分48秒83f,-1.129089,0.7977638
2023年7月11日16時48分48秒84f,-1.136215,0.7867563
2023年7月11日16時48分48秒85f,-1.143256,0.7758783
2023年7月11日16時48分48秒86f,-1.149711,0.7659061
2023年7月11日16時48分48秒87f,-1.156554,0.7553341
2023年7月11日16時48分48秒88f,-1.162903,0.7455262
2023年7月11日16時48分48秒89f,-1.169517,0.7353083
2023年7月11日16時48分48秒90f,-1.175602,0.7259077
2023年7月11日16時48分48秒91f,-1.181705,0.7164787
2023年7月11日16時48分48秒92f,-1.187311,0.7078186
2023年7月11日16時48分48秒93f,-1.19332,0.6985342
2023年7月11日16時48分48秒94f,-1.198985,0.6897836
2023年7月11日16時48分48秒95f,-1.204827,0.6807579
2023年7月11日16時48分48秒96f,-1.210017,0.6727403
2023年7月11日16時48分48秒97f,-1.215747,0.6638883
2023年7月11日16時48分48秒98f,-1.220823,0.6560465
2023年7月11日16時48分48秒99f,-1.226196,0.6477451
2023年7月11日16時48分48秒100f,-1.231128,0.6401264
2023年7月11日16時48分48秒101f,-1.235967,0.6326494
2023年7月11日16時48分48秒102f,-1.24107,0.6247665
2023年7月11日16時48分48秒103f,-1.245586,0.6177892
2023年7月11日16時48分48秒104f,-1.250495,0.6102058
2023年7月11日16時48分48秒105f,-1.255312,0.6027644
2023年7月11日16時48分49秒106f,-1.259358,0.5965136
2023年7月11日16時48分49秒107f,-1.26377,0.5896966
2023年7月11日16時48分49秒108f,-1.26833,0.5826529
2023年7月11日16時48分49秒109f,-1.272454,0.5762821
2023年7月11日16時48分49秒110f,-1.276804,0.5695607
2023年7月11日16時48分49秒111f,-1.280543,0.5637848
2023年7月11日16時48分49秒112f,-1.284574,0.5575577
2023年7月11日16時48分49秒113f,-1.288435,0.551592
2023年7月11日16時48分49秒114f,-1.29237,0.5455139
2023年7月11日16時48分49秒115f,-1.296186,0.5396185
2023年7月11日16時48分49秒116f,-1.299582,0.5343721
2023年7月11日16時48分49秒117f,-1.303485,0.5283418
2023年7月11日16時48分49秒118f,-1.306965,0.5229651
2023年7月11日16時48分49秒119f,-1.310217,0.5179422
2023年7月11日16時48分49秒120f,-1.313697,0.5125662
2023年7月11日16時48分49秒121f,-1.316959,0.5075257
2023年7月11日16時48分49秒122f,-1.32037,0.5022573
2023年7月11日16時48分49秒123f,-1.323462,0.49748
2023年7月11日16時48分49秒124f,-1.326556,0.4927006
2023年7月11日16時48分49秒125f,-1.329642,0.4879329
2023年7月11日16時48分49秒126f,-1.332808,0.4830411
2023年7月11日16時48分49秒127f,-1.335662,0.4786328
2023年7月11日16時48分49秒128f,-1.338422,0.474368
2023年7月11日16時48分49秒129f,-1.341316,0.4698969
2023年7月11日16時48分49秒130f,-1.34413,0.465551
2023年7月11日16時48分49秒131f,-1.346726,0.4615398
2023年7月11日16時48分49秒132f,-1.349497,0.4572594
2023年7月11日16時48分49秒133f,-1.352062,0.453296
2023年7月11日16時48分49秒134f,-1.354585,0.449399
2023年7月11日16時48分49秒135f,-1.357054,0.4455841
2023年7月11日16時48分49秒136f,-1.360909,0.4416932
2023年7月11日16時48分49秒137f,-1.36586,0.4380201
2023年7月11日16時48分49秒138f,-1.371969,0.4344665
2023年7月11日16時48分49秒139f,-1.38008,0.4306138
2023年7月11日16時48分49秒140f,-1.388608,0.4283597
2023年7月11日16時48分49秒141f,-1.398125,0.4273484
2023年7月11日16時48分49秒142f,-1.409331,0.4275349
2023年7月11日16時48分49秒143f,-1.422447,0.4290429
2023年7月11日16時48分49秒144f,-1.436505,0.4317904
2023年7月11日16時48分49秒145f,-1.450698,0.4355159
2023年7月11日16時48分49秒146f,-1.467201,0.4407836
2023年7月11日16時48分49秒147f,-1.484629,0.4471944
2023年7月11日16時48分49秒148f,-1.501847,0.4549121
2023年7月11日16時48分49秒149f,-1.518146,0.4635791
2023年7月11日16時48分49秒150f,-1.535657,0.4744095
2023年7月11日16時48分49秒151f,-1.551318,0.4855058
2023年7月11日16時48分49秒152f,-1.568113,0.4989761
2023年7月11日16時48分49秒153f,-1.582305,0.5117351
2023年7月11日16時48分49秒154f,-1.597676,0.5271012
2023年7月11日16時48分49秒155f,-1.612339,0.5432896
2023年7月11日16時48分49秒156f,-1.626518,0.5604767
2023年7月11日16時48分49秒157f,-1.64174,0.5806367
2023年7月11日16時48分49秒158f,-1.654925,0.5996321
2023年7月11日16時48分49秒159f,-1.668915,0.6214699
2023年7月11日16時48分49秒160f,-1.682496,0.6443654
2023年7月11日16時48分49秒161f,-1.695474,0.6679193
2023年7月11日16時48分49秒162f,-1.708171,0.6926619
2023年7月11日16時48分49秒163f,-1.720961,0.7193574
2023年7月11日16時48分49秒164f,-1.733853,0.7481112
2023年7月11日16時48分49秒165f,-1.745574,0.775991
2023年7月11日16時48分50秒166f,-1.758821,0.8067563
2023年7月11日16時48分50秒167f,-1.769473,0.831495
2023年7月11日16時48分50秒168f,-1.780584,0.8572987
2023年7月11日16時48分50秒169f,-1.792024,0.8838682
2023年7月11日16時48分50秒170f,-1.803533,0.9105982
2023年7月11日16時48分50秒171f,-1.813679,0.9341597
2023年7月11日16時48分50秒172f,-1.824047,0.9582388
2023年7月11日16時48分50秒173f,-1.835176,0.984086
2023年7月11日16時48分50秒174f,-1.84504,1.006993
2023年7月11日16時48分50秒175f,-1.854707,1.029445
2023年7月11日16時48分50秒176f,-1.864889,1.053091
2023年7月11日16時48分50秒177f,-1.874212,1.074744
2023年7月11日16時48分50秒178f,-1.883307,1.095866
2023年7月11日16時48分50秒179f,-1.892934,1.118224
2023年7月11日16時48分50秒180f,-1.902042,1.139376
2023年7月11日16時48分50秒181f,-1.910567,1.159174
2023年7月11日16時48分50秒182f,-1.919533,1.179999
2023年7月11日16時48分50秒183f,-1.927651,1.198852
2023年7月11日16時48分50秒184f,-1.93569,1.217522
2023年7月11日16時48分50秒185f,-1.943832,1.23643
2023年7月11日16時48分50秒186f,-1.952009,1.25542
2023年7月11日16時48分50秒187f,-1.960042,1.274076
2023年7月11日16時48分50秒188f,-1.96716,1.290609
2023年7月11日16時48分50秒189f,-1.974794,1.308338
2023年7月11日16時48分50秒190f,-1.981894,1.324827
2023年7月11日16時48分50秒191f,-1.989785,1.343151
2023年7月11日16時48分50秒192f,-1.99733,1.360674
2023年7月11日16時48分50秒193f,-2.003263,1.374454
2023年7月11日16時48分50秒194f,-2.010351,1.390915
2023年7月11日16時48分50秒195f,-2.016725,1.405719
2023年7月11日16時48分50秒196f,-2.02329,1.420965
2023年7月11日16時48分50秒197f,-2.029855,1.436213
2023年7月11日16時48分50秒198f,-2.03636,1.45132
2023年7月11日16時48分50秒199f,-2.041883,1.464145
2023年7月11日16時48分50秒200f,-2.048081,1.47854
2023年7月11日16時48分50秒201f,-2.054049,1.492402
2023年7月11日16時48分50秒202f,-2.059728,1.505591
2023年7月11日16時48分50秒203f,-2.065433,1.518839
2023年7月11日16時48分50秒204f,-2.071115,1.532035
2023年7月11日16時48分50秒205f,-2.076329,1.544145
2023年7月11日16時48分50秒206f,-2.081853,1.556974
2023年7月11日16時48分50秒207f,-2.086798,1.568457
2023年7月11日16時48分50秒208f,-2.091799,1.580073
2023年7月11日16時48分50秒209f,-2.097043,1.59225
2023年7月11日16時48分50秒210f,-2.100535,1.602847
2023年7月11日16時48分50秒211f,-2.103228,1.614857
2023年7月11日16時48分50秒212f,-2.104421,1.625282
2023年7月11日16時48分50秒213f,-2.104422,1.635835
2023年7月11日16時48分50秒214f,-2.103193,1.646164
2023年7月11日16時48分50秒215f,-2.100589,1.656886
2023年7月11日16時48分50秒216f,-2.096652,1.667475
2023年7月11日16時48分50秒217f,-2.091823,1.67702
2023年7月11日16時48分50秒218f,-2.085676,1.686545
2023年7月11日16時48分50秒219f,-2.078075,1.696165
2023年7月11日16時48分50秒220f,-2.069211,1.705587
2023年7月11日16時48分50秒221f,-2.058311,1.715523
2023年7月11日16時48分50秒222f,-2.048548,1.723275
