time stamp,penguin x,penguin y
2023年7月11日17時22分38秒0f,0,0
2023年7月11日17時22分38秒1f,0,0
2023年7月11日17時22分38秒2f,0,0
2023年7月11日17時22分38秒3f,0,0
2023年7月11日17時22分38秒4f,0,0
2023年7月11日17時22分38秒5f,0,0
2023年7月11日17時22分38秒6f,0,0
2023年7月11日17時22分38秒7f,0,0
2023年7月11日17時22分38秒8f,0.0008029416,0
2023年7月11日17時22分38秒9f,0.002529972,0.000863515
2023年7月11日17時22分38秒10f,0.004900225,0.002443686
2023年7月11日17時22分38秒11f,0.008402541,0.005070426
2023年7月11日17時22分38秒12f,0.01261584,0.008441068
2023年7月11日17時22分38秒13f,0.01727796,0.01232617
2023年7月11日17時22分38秒14f,0.02313412,0.01734573
2023年7月11日17時22分38秒15f,0.02997376,0.02333042
2023年7月11日17時22分38秒16f,0.03862015,0.0310161
2023年7月11日17時22分38秒17f,0.0464795,0.03808952
2023年7月11日17時22分38秒18f,0.05484995,0.04569902
2023年7月11日17時22分38秒19f,0.06478679,0.05480779
2023年7月11日17時22分38秒20f,0.07554352,0.06473707
2023年7月11日17時22分38秒21f,0.08760158,0.07593384
2023年7月11日17時22分38秒22f,0.09972541,0.08724941
2023年7月11日17時22分38秒23f,0.1130416,0.09973331
2023年7月11日17時22分38秒24f,0.1275766,0.1134133
2023年7月11日17時22分38秒25f,0.1418225,0.1268678
2023年7月11日17時22分38秒26f,0.1574418,0.1416651
2023年7月11日17時22分38秒27f,0.1747064,0.1580664
2023年7月11日17時22分38秒28f,0.1921676,0.1746961
2023年7月11日17時22分38秒29f,0.2103323,0.1920351
2023年7月11日17時22分38秒30f,0.2295481,0.2112509
2023年7月11日17時22分38秒31f,0.2475807,0.2301032
2023年7月11日17時22分38秒32f,0.2661695,0.2503819
2023年7月11日17時22分38秒33f,0.2836079,0.2701982
2023年7月11日17時22分39秒34f,0.30266,0.2927144
2023年7月11日17時22分39秒35f,0.3197231,0.3146527
2023年7月11日17時22分39秒36f,0.3356046,0.3368867
2023年7月11日17時22分39秒37f,0.3521024,0.3620676
2023年7月11日17時22分39秒38f,0.3663939,0.3858867
2023年7月11日17時22分39秒39f,0.3808232,0.4121988
2023年7月11日17時22分39秒40f,0.395213,0.4409785
2023年7月11日17時22分39秒41f,0.4082008,0.4677658
2023年7月11日17時22分39秒42f,0.4210886,0.4951524
2023年7月11日17時22分39秒43f,0.4347724,0.5250856
2023年7月11日17時22分39秒44f,0.4473966,0.5534902
2023年7月11日17時22分39秒45f,0.4610568,0.5850793
2023年7月11日17時22分39秒46f,0.4743764,0.6167135
2023年7月11日17時22分39秒47f,0.4883423,0.6507552
2023年7月11日17時22分39秒48f,0.5017976,0.6843933
2023年7月11日17時22分39秒49f,0.5145325,0.7170267
2023年7月11日17時22分39秒50f,0.5281664,0.7528157
2023年7月11日17時22分39秒51f,0.5421978,0.7883068
2023年7月11日17時22分39秒52f,0.5570386,0.8245843
2023年7月11日17時22分39秒53f,0.5729096,0.8621734
2023年7月11日17時22分39秒54f,0.590403,0.9024082
2023年7月11日17時22分39秒55f,0.6068752,0.9392745
2023年7月11日17時22分39秒56f,0.6258397,0.9806517
2023年7月11日17時22分39秒57f,0.6451634,1.02182
2023年7月11日17時22分39秒58f,0.6638256,1.060699
2023年7月11日17時22分39秒59f,0.6859608,1.105855
2023年7月11日17時22分39秒60f,0.7076921,1.149318
2023年7月11日17時22分39秒61f,0.7287886,1.190729
2023年7月11日17時22分39秒62f,0.7519968,1.235488
2023年7月11日17時22分39秒63f,0.7775677,1.283984
2023年7月11日17時22分39秒64f,0.8030633,1.331576
2023年7月11日17時22分39秒65f,0.826907,1.375418
2023年7月11日17時22分39秒66f,0.8555754,1.427379
