time stamp,penguin x,penguin y
2023年6月30日0時54分13秒0f,0,0
2023年6月30日0時54分13秒1f,0.001729153,0
2023年6月30日0時54分13秒2f,0.003461286,0
2023年6月30日0時54分13秒3f,0.004993506,0
2023年6月30日0時54分13秒4f,0.006415026,0
2023年6月30日0時54分13秒5f,0.007839404,0
2023年6月30日0時54分13秒6f,0.009496972,0
2023年6月30日0時54分13秒7f,0.01093245,0
2023年6月30日0時54分13秒8f,0.01231075,0
2023年6月30日0時54分13秒9f,0.01387872,0
2023年6月30日0時54分13秒10f,0.01521194,0
2023年6月30日0時54分13秒11f,0.01656064,0
2023年6月30日0時54分13秒12f,0.01904902,0
2023年6月30日0時54分13秒13f,0.02454747,0
2023年6月30日0時54分13秒14f,0.03070853,0
2023年6月30日0時54分13秒15f,0.0382458,0
2023年6月30日0時54分13秒16f,0.04878646,0
2023年6月30日0時54分13秒17f,0.0613508,0
2023年6月30日0時54分13秒18f,0.07265218,0
2023年6月30日0時54分13秒19f,0.08661445,0
2023年6月30日0時54分13秒20f,0.1050477,0
2023年6月30日0時54分13秒21f,0.1221967,0
2023年6月30日0時54分13秒22f,0.1410899,0
2023年6月30日0時54分13秒23f,0.1629541,0
2023年6月30日0時54分13秒24f,0.1870023,0
2023年6月30日0時54分13秒25f,0.2099901,0
2023年6月30日0時54分13秒26f,0.238509,0
2023年6月30日0時54分13秒27f,0.2608024,0
2023年6月30日0時54分13秒28f,0.2862024,0
2023年6月30日0時54分13秒29f,0.3054467,0
2023年6月30日0時54分13秒30f,0.3299917,0
2023年6月30日0時54分13秒31f,0.3490187,0
2023年6月30日0時54分13秒32f,0.369714,0
2023年6月30日0時54分13秒33f,0.3862085,0
2023年6月30日0時54分13秒34f,0.4066609,0
2023年6月30日0時54分13秒35f,0.4269168,0
2023年6月30日0時54分13秒36f,0.4445546,0
2023年6月30日0時54分13秒37f,0.4618241,0
2023年6月30日0時54分13秒38f,0.479822,0
2023年6月30日0時54分13秒39f,0.4999793,0
