time stamp,penguin x,penguin y
2023年7月6日0時21分51秒0f,0,0
2023年7月6日0時21分51秒1f,0.00225918,0.00225918
2023年7月6日0時21分51秒2f,0.0053828,0.005382799
2023年7月6日0時21分51秒3f,0.01100687,0.01100687
2023年7月6日0時21分51秒4f,0.01554811,0.01554811
2023年7月6日0時21分51秒5f,0.02582181,0.02582181
2023年7月6日0時21分51秒6f,0.03359391,0.03359391
2023年7月6日0時21分51秒7f,0.04843342,0.04843342
2023年7月6日0時21分51秒8f,0.05987422,0.05987423
2023年7月6日0時21分51秒9f,0.07460065,0.07460066
2023年7月6日0時21分51秒10f,0.09316815,0.09316816
2023年7月6日0時21分51秒11f,0.1121475,0.1121475
2023年7月6日0時21分51秒12f,0.1301188,0.1301188
2023年7月6日0時21分51秒13f,0.1524177,0.1524177
2023年7月6日0時21分51秒14f,0.1786306,0.1786306
2023年7月6日0時21分51秒15f,0.2004427,0.2004427
2023年7月6日0時21分51秒16f,0.223783,0.223783
2023年7月6日0時21分51秒17f,0.2573177,0.2573177
2023年7月6日0時21分51秒18f,0.2833272,0.2833272
2023年7月6日0時21分51秒19f,0.3172675,0.3172675
2023年7月6日0時21分51秒20f,0.3527835,0.3527835
2023年7月6日0時21分51秒21f,0.3905761,0.3905761
2023年7月6日0時21分51秒22f,0.4185916,0.4185916
2023年7月6日0時21分51秒23f,0.457097,0.4570971
2023年7月6日0時21分51秒24f,0.5069382,0.5069383
2023年7月6日0時21分51秒25f,0.5534484,0.5534485
2023年7月6日0時21分51秒26f,0.6097947,0.6097947
2023年7月6日0時21分51秒27f,0.6689794,0.6689794
2023年7月6日0時21分51秒28f,0.7165143,0.7165143
2023年7月6日0時21分51秒29f,0.7845223,0.7845223
2023年7月6日0時21分51秒30f,0.8771881,0.8771881
2023年7月6日0時21分51秒31f,0.9315351,0.9315351
2023年7月6日0時21分51秒32f,1.040654,1.040654
2023年7月6日0時21分51秒33f,1.111211,1.120218
2023年7月6日0時21分51秒34f,1.190362,1.220956
2023年7月6日0時21分51秒35f,1.244083,1.298262
2023年7月6日0時21分51秒36f,1.318983,1.420467
2023年7月6日0時21分51秒37f,1.366206,1.508167
2023年7月6日0時21分51秒38f,1.421575,1.625826
2023年7月6日0時21分51秒39f,1.480793,1.770808
2023年7月6日0時21分51秒40f,1.526428,1.889632
2023年7月6日0時21分51秒41f,1.573045,2.018513
2023年7月6日0時21分51秒42f,1.612907,2.135348
2023年7月6日0時21分51秒43f,1.656545,2.270755
2023年7月6日0時21分51秒44f,1.697299,2.404457
2023年7月6日0時21分51秒45f,1.75114,2.590987
2023年7月6日0時21分51秒46f,1.789635,2.731658
2023年7月6日0時21分51秒47f,1.824625,2.866389
2023年7月6日0時21分51秒48f,1.867378,3.039672
2023年7月6日0時21分51秒49f,1.903295,3.192767
2023年7月6日0時21分51秒50f,1.950467,3.404035
2023年7月6日0時21分51秒51f,1.98783,3.579713
2023年7月6日0時21分51秒52f,2.024071,3.75847
2023年7月6日0時21分51秒53f,2.055923,3.92315
2023年7月6日0時21分51秒54f,2.089863,4.106968
2023年7月6日0時21分51秒55f,2.132788,4.350324
2023年7月6日0時21分51秒56f,2.165576,4.544783
2023年7月6日0時21分51秒57f,2.199134,4.75287
2023年7月6日0時21分52秒58f,2.229854,4.951907
2023年7月6日0時21分52秒59f,2.264257,5.184688
2023年7月6日0時21分52秒60f,2.288615,5.356713
2023年7月6日0時21分52秒61f,2.326658,5.637021
2023年7月6日0時21分52秒62f,2.355654,5.859793
2023年7月6日0時21分52秒63f,2.384372,6.089756
2023年7月6日0時21分52秒64f,2.410741,6.309745
2023年7月6日0時21分52秒65f,2.443247,6.592148
2023年7月6日0時21分52秒66f,2.474147,6.864245
2023年7月6日0時21分52秒67f,2.500785,7.105214
2023年7月6日0時21分52秒68f,2.527905,7.353867
2023年7月6日0時21分52秒69f,2.553271,7.592787
2023年7月6日0時21分52秒70f,2.577608,7.825127
2023年7月6日0時21分52秒71f,2.605328,8.096988
2023年7月6日0時21分52秒72f,2.629489,8.337161
2023年7月6日0時21分52秒73f,2.653348,8.580808
2023年7月6日0時21分52秒74f,2.676841,8.82396
2023年7月6日0時21分52秒75f,2.699454,9.064404
2023年7月6日0時21分52秒76f,2.718771,9.272579
2023年7月6日0時21分52秒77f,2.744037,9.552312
2023年7月6日0時21分52秒78f,2.765728,9.795712
2023年7月6日0時21分52秒79f,2.785623,10.02506
2023年7月6日0時21分52秒80f,2.810126,10.31135
2023年7月6日0時21分52秒81f,2.830144,10.55163
2023年7月6日0時21分52秒82f,2.850258,10.79634
2023年7月6日0時21分52秒83f,2.866591,11.00047
2023年7月6日0時21分52秒84f,2.885972,11.24598
2023年7月6日0時21分52秒85f,2.909264,11.54908
2023年7月6日0時21分52秒86f,2.927218,11.7859
2023年7月6日0時21分52秒87f,2.944525,12.0204
2023年7月6日0時21分52秒88f,2.961171,12.24901
2023年7月6日0時21分52秒89f,2.977346,12.49553
2023年7月6日0時21分52秒90f,2.993318,12.76487
2023年7月6日0時21分52秒91f,3.006669,13.02068
2023年7月6日0時21分52秒92f,3.018492,13.27891
2023年7月6日0時21分52秒93f,3.027756,13.51785
2023年7月6日0時21分52秒94f,3.035411,13.75505
2023年7月6日0時21分52秒95f,3.042343,14.02856
2023年7月6日0時21分52秒96f,3.046152,14.23162
2023年7月6日0時21分52秒97f,3.048988,14.46944
2023年7月6日0時21分52秒98f,3.050267,14.71322
2023年7月6日0時21分52秒99f,3.049791,15.0301
2023年7月6日0時21分52秒100f,3.048318,15.20831
2023年7月6日0時21分52秒101f,3.043798,15.51117
2023年7月6日0時21分52秒102f,3.038936,15.73442
2023年7月6日0時21分52秒103f,3.031641,15.99175
2023年7月6日0時21分52秒104f,3.022021,16.26434
2023年7月6日0時21分52秒105f,3.013889,16.45902
2023年7月6日0時21分52秒106f,2.998344,16.77752
2023年7月6日0時21分52秒107f,2.986384,16.99423
2023年7月6日0時21分52秒108f,2.972731,17.2133
2023年7月6日0時21分52秒109f,2.957244,17.43901
2023年7月6日0時21分52秒110f,2.938141,17.69091
2023年7月6日0時21分52秒111f,2.916413,17.95576
2023年7月6日0時21分52秒112f,2.893541,18.21175
2023年7月6日0時21分52秒113f,2.872315,18.4341
2023年7月6日0時21分52秒114f,2.842175,18.72711
2023年7月6日0時21分52秒115f,2.815395,18.97307
2023年7月6日0時21分52秒116f,2.786057,19.22517
2023年7月6日0時21分52秒117f,2.755983,19.47107
2023年7月6日0時21分53秒118f,2.724238,19.71546
2023年7月6日0時21分53秒119f,2.692301,19.95076
2023年7月6日0時21分53秒120f,2.660149,20.17497
2023年7月6日0時21分53秒121f,2.61955,20.44717
2023年7月6日0時21分53秒122f,2.58599,20.66104
2023年7月6日0時21分53秒123f,2.543209,20.92419
2023年7月6日0時21分53秒124f,2.496095,21.20064
2023年7月6日0時21分53秒125f,2.450808,21.45795
2023年7月6日0時21分53秒126f,2.417764,21.63759
2023年7月6日0時21分53秒127f,2.357255,21.95704
2023年7月6日0時21分53秒128f,2.317444,22.15866
2023年7月6日0時21分53秒129f,2.259817,22.44275
2023年7月6日0時21分53秒130f,2.215751,22.65163
2023年7月6日0時21分53秒131f,2.161418,22.90286
2023年7月6日0時21分53秒132f,2.110726,23.12868
2023年7月6日0時21分53秒133f,2.036792,23.45057
2023年7月6日0時21分53秒134f,1.992359,23.63727
2023年7月6日0時21分53秒135f,1.93131,23.88838
2023年7月6日0時21分53秒136f,1.873431,24.11851
2023年7月6日0時21分53秒137f,1.80268,24.3943
