time stamp,penguin x,penguin y
2023年6月30日11時50分41秒0f,0,0
2023年6月30日11時50分41秒1f,0.00167343,0.00167343
2023年6月30日11時50分41秒2f,0.00516299,0.005162992
2023年6月30日11時50分41秒3f,0.01016333,0.01016333
2023年6月30日11時50分41秒4f,0.01354019,0.01691705
2023年6月30日11時50分41秒5f,0.01647549,0.02440505
2023年6月30日11時50分41秒6f,0.01973839,0.03459737
2023年6月30日11時50分41秒7f,0.02279868,0.04597763
2023年6月30日11時50分41秒8f,0.02574605,0.05875939
2023年6月30日11時50分41秒9f,0.02920292,0.07596874
2023年6月30日11時50分41秒10f,0.0319455,0.09144884
2023年6月30日11時50分41秒11f,0.0348648,0.109944
2023年6月30日11時50分41秒12f,0.03762992,0.1326951
2023年6月30日11時50分41秒13f,0.04049039,0.1618575
2023年6月30日11時50分41秒14f,0.04314102,0.1942981
2023年6月30日11時50分41秒15f,0.04611649,0.2370314
2023年6月30日11時50分41秒16f,0.04855583,0.2774426
2023年6月30日11時50分41秒17f,0.0511505,0.3263654
2023年6月30日11時50分41秒18f,0.05353606,0.3770114
2023年6月30日11時50分41秒19f,0.05597883,0.4348913
2023年6月30日11時50分41秒20f,0.05833944,0.4968582
2023年6月30日11時50分41秒21f,0.06061894,0.5627379
2023年6月30日11時50分41秒22f,0.06333084,0.6485652
2023年6月30日11時50分41秒23f,0.06550433,0.7235424
2023年6月30日11時50分41秒24f,0.06780168,0.8095719
2023年6月30日11時50分41秒25f,0.06962495,0.8834216
2023年6月30日11時50分41秒26f,0.07182885,0.979666
2023年6月30日11時50分41秒27f,0.07386819,1.07541
2023年6月30日11時50分41秒28f,0.07621222,1.193415
2023年6月30日11時50分41秒29f,0.07812999,1.296698
2023年6月30日11時50分41秒30f,0.08005689,1.407477
2023年6月30日11時50分41秒31f,0.0821341,1.534711
2023年6月30日11時50分41秒32f,0.08403178,1.64831
2023年6月30日11時50分41秒33f,0.08586954,1.755614
2023年6月30日11時50分41秒34f,0.08769391,1.859294
2023年6月30日11時50分41秒35f,0.08921763,1.943378
2023年6月30日11時50分41秒36f,0.09099137,2.048337
2023年6月30日11時50分41秒37f,0.09269682,2.156296
2023年6月30日11時50分41秒38f,0.09434483,2.267662
2023年6月30日11時50分41秒39f,0.09623653,2.403859
2023年6月30日11時50分41秒40f,0.09777983,2.522031
2023年6月30日11時50分41秒41f,0.09933843,2.648746
2023年6月30日11時50分41秒42f,0.1008234,2.776739
2023年6月30日11時50分41秒43f,0.1023617,2.917107
