time stamp,penguin x,penguin y
2023年7月11日17時19分14秒0f,0,0
2023年7月11日17時19分14秒1f,0,0
2023年7月11日17時19分14秒2f,0,0
2023年7月11日17時19分14秒3f,0,0
2023年7月11日17時19分14秒4f,0,0
2023年7月11日17時19分14秒5f,0,0
2023年7月11日17時19分14秒6f,0,0
2023年7月11日17時19分14秒7f,0,0
2023年7月11日17時19分14秒8f,0,0
2023年7月11日17時19分14秒9f,0,0.001231693
2023年7月11日17時19分14秒10f,0,0.0037876
2023年7月11日17時19分14秒11f,0,0.00766903
2023年7月11日17時19分14秒12f,0,0.0124051
2023年7月11日17時19分15秒13f,0,0.01904166
2023年7月11日17時19分15秒14f,0,0.0261882
2023年7月11日17時19分15秒15f,0,0.03494494
2023年7月11日17時19分15秒16f,0,0.04488532
2023年7月11日17時19分15秒17f,0,0.05666204
2023年7月11日17時19分15秒18f,0,0.06852899
2023年7月11日17時19分15秒19f,0,0.08188491
2023年7月11日17時19分15秒20f,0,0.09765201
2023年7月11日17時19分15秒21f,0,0.113262
2023年7月11日17時19分15秒22f,0,0.1313903
2023年7月11日17時19分15秒23f,0,0.1500561
2023年7月11日17時19分15秒24f,0,0.1698832
2023年7月11日17時19分15秒25f,0,0.1902604
2023年7月11日17時19分15秒26f,0,0.2143329
2023年7月11日17時19分15秒27f,0,0.2369967
2023年7月11日17時19分15秒28f,0,0.2630104
2023年7月11日17時19分15秒29f,0,0.2885711
2023年7月11日17時19分15秒30f,0,0.3151532
2023年7月11日17時19分15秒31f,0,0.3456348
2023年7月11日17時19分15秒32f,0,0.3755273
2023年7月11日17時19分15秒33f,0,0.4056767
2023年7月11日17時19分15秒34f,0,0.439808
2023年7月11日17時19分15秒35f,0,0.4712111
2023年7月11日17時19分15秒36f,0,0.5078206
2023年7月11日17時19分15秒37f,0,0.5429606
2023年7月11日17時19分15秒38f,0,0.5826384
2023年7月11日17時19分15秒39f,0,0.6203423
2023年7月11日17時19分15秒40f,0,0.659618
2023年7月11日17時19分15秒41f,0,0.7028073
2023年7月11日17時19分15秒42f,0,0.7444514
2023年7月11日17時19分15秒43f,0.001262804,0.7886496
2023年7月11日17時19分15秒44f,0.003738135,0.8332056
2023年7月11日17時19分15秒45f,0.00742368,0.8786607
2023年7月11日17時19分15秒46f,0.01246371,0.926541
2023年7月11日17時19分15秒47f,0.01871042,0.9752653
2023年7月11日17時19分15秒48f,0.02608867,1.024454
2023年7月11日17時19分15秒49f,0.03463619,1.074518
2023年7月11日17時19分15秒50f,0.04527953,1.130395
2023年7月11日17時19分15秒51f,0.05740861,1.188345
2023年7月11日17時19分15秒52f,0.06823741,1.235992
2023年7月11日17時19分15秒53f,0.08203058,1.292419
2023年7月11日17時19分15秒54f,0.09720449,1.350585
2023年7月11日17時19分15秒55f,0.1136308,1.409973
2023年7月11日17時19分15秒56f,0.1327085,1.475382
2023年7月11日17時19分15秒57f,0.1493063,1.529601
2023年7月11日17時19分15秒58f,0.1698793,1.593892
2023年7月11日17時19分15秒59f,0.1912107,1.657886
2023年7月11日17時19分15秒60f,0.2140861,1.723971
2023年7月11日17時19分15秒61f,0.2378096,1.790147
2023年7月11日17時19分15秒62f,0.2613878,1.853808
2023年7月11日17時19分15秒63f,0.2891583,1.926541
2023年7月11日17時19分15秒64f,0.3156486,1.99397
2023年7月11日17時19分15秒65f,0.344106,2.064495
2023年7月11日17時19分15秒66f,0.3748509,2.138795
2023年7月11日17時19分15秒67f,0.4052739,2.210594
2023年7月11日17時19分15秒68f,0.4378641,2.285802
2023年7月11日17時19分15秒69f,0.4741693,2.367825
2023年7月11日17時19分15秒70f,0.5081171,2.442995
2023年7月11日17時19分15秒71f,0.5442099,2.521403
2023年7月11日17時19分15秒72f,0.579106,2.601166
2023年7月11日17時19分16秒73f,0.6127368,2.68083
2023年7月11日17時19分16秒74f,0.6462525,2.763089
2023年7月11日17時19分16秒75f,0.6802608,2.84955
2023年7月11日17時19分16秒76f,0.7116047,2.932078
2023年7月11日17時19分16秒77f,0.7470463,3.028699
2023年7月11日17時19分16秒78f,0.7737359,3.104022
2023年7月11日17時19分16秒79f,0.8047023,3.194472
2023年7月11日17時19分16秒80f,0.8336784,3.282052
2023年7月11日17時19分16秒81f,0.8633822,3.374937
2023年7月11日17時19分16秒82f,0.8934993,3.472351
2023年7月11日17時19分16秒83f,0.9205138,3.562719
2023年7月11日17時19分16秒84f,0.9486216,3.659942
2023年7月11日17時19分16秒85f,0.9744805,3.752413
2023年7月11日17時19分16秒86f,1.000854,3.849896
2023年7月11日17時19分16秒87f,1.025956,3.945791
2023年7月11日17時19分16秒88f,1.051976,4.048503
2023年7月11日17時19分16秒89f,1.078329,4.155981
2023年7月11日17時19分16秒90f,1.102568,4.258096
2023年7月11日17時19分16秒91f,1.125551,4.358103
2023年7月11日17時19分16秒92f,1.149029,4.463608
2023年7月11日17時19分16秒93f,1.172188,4.571063
2023年7月11日17時19分16秒94f,1.194191,4.676466
2023年7月11日17時19分16秒95f,1.215616,4.782411
2023年7月11日17時19分16秒96f,1.2384,4.896055
2023年7月11日17時19分16秒97f,1.259356,5.001473
2023年7月11日17時19分16秒98f,1.279038,5.103692
2023年7月11日17時19分16秒99f,1.301082,5.219156
2023年7月11日17時19分16秒100f,1.319435,5.316095
2023年7月11日17時19分16秒101f,1.339332,5.422054
2023年7月11日17時19分16秒102f,1.358729,5.52619
2023年7月11日17時19分16秒103f,1.376878,5.629185
2023年7月11日17時19分16秒104f,1.392622,5.724075
2023年7月11日17時19分16秒105f,1.407858,5.822141
2023年7月11日17時19分16秒106f,1.422527,5.923632
2023年7月11日17時19分16秒107f,1.435183,6.01849
2023年7月11日17時19分16秒108f,1.446899,6.114508
2023年7月11日17時19分16秒109f,1.456849,6.2047
2023年7月11日17時19分16秒110f,1.465857,6.296352
2023年7月11日17時19分16秒111f,1.473668,6.387243
2023年7月11日17時19分16秒112f,1.480251,6.477118
2023年7月11日17時19分16秒113f,1.485735,6.568229
2023年7月11日17時19分16秒114f,1.489717,6.653362
2023年7月11日17時19分16秒115f,1.492539,6.739007
2023年7月11日17時19分16秒116f,1.494183,6.826795
2023年7月11日17時19分16秒117f,1.494516,6.908358
2023年7月11日17時19分16秒118f,1.4936,6.991537
2023年7月11日17時19分16秒119f,1.491431,7.073227
2023年7月11日17時19分16秒120f,1.487186,7.172861
2023年7月11日17時19分16秒121f,1.483477,7.235563
2023年7月11日17時19分16秒122f,1.477756,7.310302
2023年7月11日17時19分16秒123f,1.470305,7.389032
2023年7月11日17時19分16秒124f,1.461941,7.462759
2023年7月11日17時19分16秒125f,1.452908,7.530694
2023年7月11日17時19分16秒126f,1.441881,7.602658
2023年7月11日17時19分16秒127f,1.429386,7.674351
2023年7月11日17時19分16秒128f,1.415741,7.743923
