time stamp,penguin x,penguin y
2023年6月30日11時33分35秒0f,0,0
2023年6月30日11時33分35秒1f,0.00177794,0.001777939
2023年6月30日11時33分35秒2f,0.00518032,0.00518032
2023年6月30日11時33分35秒3f,0.01062931,0.01062931
2023年6月30日11時33分35秒4f,0.01759711,0.01759711
2023年6月30日11時33分35秒5f,0.02528091,0.02528091
2023年6月30日11時33分35秒6f,0.03417147,0.03417147
2023年6月30日11時33分35秒7f,0.04746755,0.04746755
2023年6月30日11時33分35秒8f,0.0609614,0.0609614
2023年6月30日11時33分35秒9f,0.07818761,0.07818761
2023年6月30日11時33分35秒10f,0.1024678,0.1024678
2023年6月30日11時33分35秒11f,0.1317408,0.1317408
2023年6月30日11時33分35秒12f,0.1628494,0.1628494
2023年6月30日11時33分35秒13f,0.1976985,0.1976985
2023年6月30日11時33分35秒14f,0.247287,0.247287
2023年6月30日11時33分35秒15f,0.2931746,0.2931746
2023年6月30日11時33分35秒16f,0.3364513,0.3464383
2023年6月30日11時33分35秒17f,0.3782458,0.4100385
2023年6月30日11時33分35秒18f,0.409813,0.4700162
2023年6月30日11時33分35秒19f,0.4350646,0.5309172
2023年6月30日11時33分35秒20f,0.4663897,0.6136487
2023年6月30日11時33分35秒21f,0.4886704,0.6903099
2023年6月30日11時33分35秒22f,0.506978,0.7761804
2023年6月30日11時33分35秒23f,0.518647,0.8569185
2023年6月30日11時33分35秒24f,0.5271874,0.9595508
2023年6月30日11時33分35秒25f,0.5296587,1.047388
2023年6月30日11時33分35秒26f,0.5272978,1.156626
2023年6月30日11時33分35秒27f,0.5207929,1.254049
2023年6月30日11時33分35秒28f,0.5086806,1.366261
2023年6月30日11時33分35秒29f,0.4912214,1.486146
2023年6月30日11時33分35秒30f,0.4692625,1.607957
2023年6月30日11時33分35秒31f,0.4390521,1.750319
2023年6月30日11時33分35秒32f,0.4081121,1.878303
2023年6月30日11時33分35秒33f,0.3744076,2.003525
2023年6月30日11時33分35秒34f,0.3249882,2.171247
2023年6月30日11時33分35秒35f,0.2879738,2.318708
2023年6月30日11時33分35秒36f,0.258259,2.460061
2023年6月30日11時33分35秒37f,0.232374,2.610555
2023年6月30日11時33分35秒38f,0.2027959,2.791572
2023年6月30日11時33分35秒39f,0.1795895,2.940929
2023年6月30日11時33分35秒40f,0.15339,3.118101
2023年6月30日11時33分35秒41f,0.1290458,3.290933
2023年6月30日11時33分35秒42f,0.1023108,3.490042
2023年6月30日11時33分35秒43f,0.08334976,3.672079
2023年6月30日11時33分35秒44f,0.06695694,3.888904
2023年6月30日11時33分35秒45f,0.05819117,4.069687
2023年6月30日11時33分35秒46f,0.05341107,4.280214
2023年6月30日11時33分35秒47f,0.05374274,4.460521
2023年6月30日11時33分35秒48f,0.06042771,4.725441
2023年6月30日11時33分35秒49f,0.06733184,4.870618
2023年6月30日11時33分35秒50f,0.08626844,5.14554
2023年6月30日11時33分35秒51f,0.103989,5.344046
2023年6月30日11時33分35秒52f,0.1263196,5.576973
2023年6月30日11時33分36秒53f,0.1556206,5.831531
2023年6月30日11時33分36秒54f,0.1843815,6.046901
2023年6月30日11時33分36秒55f,0.2251292,6.316354
2023年6月30日11時33分36秒56f,0.2716171,6.581684
2023年6月30日11時33分36秒57f,0.3158331,6.811927
2023年6月30日11時33分36秒58f,0.3557751,7.039896
2023年6月30日11時33分36秒59f,0.3917843,7.278015
2023年6月30日11時33分36秒60f,0.4221526,7.505423
2023年6月30日11時33分36秒61f,0.4529434,7.784305
2023年6月30日11時33分36秒62f,0.4776469,8.00796
2023年6月30日11時33分36秒63f,0.5017943,8.23569
2023年6月30日11時33分36秒64f,0.5272081,8.475263
2023年6月30日11時33分36秒65f,0.5514595,8.713403
2023年6月30日11時33分36秒66f,0.5782315,8.976186
2023年6月30日11時33分36秒67f,0.6009979,9.208961
2023年6月30日11時33分36秒68f,0.6268093,9.472761
2023年6月30日11時33分36秒69f,0.6484231,9.702865
2023年6月30日11時33分36秒70f,0.6713262,9.946592
2023年6月30日11時33分36秒71f,0.6925948,10.18236
2023年6月30日11時33分36秒72f,0.7164013,10.44615
2023年6月30日11時33分36秒73f,0.7359575,10.67187
2023年6月30日11時33分36秒74f,0.7591718,10.9397
2023年6月30日11時33分36秒75f,0.7774298,11.15913
2023年6月30日11時33分36秒76f,0.7975561,11.4009
2023年6月30日11時33分36秒77f,0.8156083,11.6268
2023年6月30日11時33分36秒78f,0.8362499,11.885
2023年6月30日11時33分36秒79f,0.8563397,12.14676
2023年6月30日11時33分36秒80f,0.873588,12.3714
2023年6月30日11時33分36秒81f,0.8931643,12.63699
2023年6月30日11時33分36秒82f,0.9110466,12.8795
2023年6月30日11時33分36秒83f,0.9275045,13.11199
2023年6月30日11時33分36秒84f,0.9435028,13.33789
2023年6月30日11時33分36秒85f,0.9615439,13.60325
2023年6月30日11時33分36秒86f,0.9758533,13.81363
2023年6月30日11時33分36秒87f,0.9946323,14.10124
2023年6月30日11時33分36秒88f,1.007696,14.30123
2023年6月30日11時33分36秒89f,1.025075,14.57836
2023年6月30日11時33分36秒90f,1.039925,14.81508
2023年6月30日11時33分36秒91f,1.053735,15.04438
2023年6月30日11時33分36秒92f,1.06965,15.30853
2023年6月30日11時33分36秒93f,1.081906,15.52042
2023年6月30日11時33分36秒94f,1.096156,15.76669
2023年6月30日11時33分36秒95f,1.109122,15.99692
2023年6月30日11時33分36秒96f,1.122857,16.24749
2023年6月30日11時33分36秒97f,1.13672,16.50734
2023年6月30日11時33分36秒98f,1.148316,16.73064
2023年6月30日11時33分36秒99f,1.162516,17.01155
2023年6月30日11時33分36秒100f,1.173222,17.22622
2023年6月30日11時33分36秒101f,1.185433,17.51134
2023年6月30日11時33分36秒102f,1.193498,17.73315
2023年6月30日11時33分36秒103f,1.20101,17.98859
2023年6月30日11時33分36秒104f,1.207126,18.25632
2023年6月30日11時33分36秒105f,1.210694,18.47953
2023年6月30日11時33分36秒106f,1.213022,18.72901
2023年6月30日11時33分36秒107f,1.21366,18.97836
2023年6月30日11時33分36秒108f,1.212695,19.20928
2023年6月30日11時33分36秒109f,1.209661,19.48855
2023年6月30日11時33分36秒110f,1.205548,19.721
2023年6月30日11時33分36秒111f,1.199988,19.94993
2023年6月30日11時33分36秒112f,1.191494,20.22213
2023年6月30日11時33分37秒113f,1.18176,20.48025
2023年6月30日11時33分37秒114f,1.170895,20.72321
2023年6月30日11時33分37秒115f,1.158737,20.96099
2023年6月30日11時33分37秒116f,1.144074,21.21277
2023年6月30日11時33分37秒117f,1.129491,21.43868
2023年6月30日11時33分37秒118f,1.109619,21.71564
2023年6月30日11時33分37秒119f,1.089938,21.96803
2023年6月30日11時33分37秒120f,1.071102,22.18896
2023年6月30日11時33分37秒121f,1.052702,22.42492
2023年6月30日11時33分37秒122f,1.031805,22.69654
2023年6月30日11時33分37秒123f,1.014858,22.92283
2023年6月30日11時33分37秒124f,0.9967486,23.16793
2023年6月30日11時33分37秒125f,0.9795018,23.40772
2023年6月30日11時33分37秒126f,0.9600654,23.68162
2023年6月30日11時33分37秒127f,0.9450923,23.91641
2023年6月30日11時33分37秒128f,0.9253114,24.19516
2023年6月30日11時33分37秒129f,0.9076945,24.42337
2023年6月30日11時33分37秒130f,0.8864891,24.67439
2023年6月30日11時33分37秒131f,0.8634781,24.92832
2023年6月30日11時33分37秒132f,0.8398644,25.1693
2023年6月30日11時33分37秒133f,0.8159784,25.39888
2023年6月30日11時33分37秒134f,0.7851447,25.67541
2023年6月30日11時33分37秒135f,0.7576445,25.90952
2023年6月30日11時33分37秒136f,0.726794,26.1563
2023年6月30日11時33分37秒137f,0.6935766,26.41008
2023年6月30日11時33分37秒138f,0.6648745,26.61727
2023年6月30日11時33分37秒139f,0.6228012,26.90882
2023年6月30日11時33分37秒140f,0.585324,27.15531
2023年6月30日11時33分37秒141f,0.5474876,27.39519
2023年6月30日11時33分37秒142f,0.5116681,27.62535
2023年6月30日11時33分37秒143f,0.4734555,27.88378
2023年6月30日11時33分37秒144f,0.4394145,28.14491
2023年6月30日11時33分37秒145f,0.4151028,28.37086
2023年6月30日11時33分37秒146f,0.3946072,28.60047
2023年6月30日11時33分37秒147f,0.3777609,28.85067
2023年6月30日11時33分37秒148f,0.366122,29.09231
2023年6月30日11時33分37秒149f,0.3596104,29.33292
2023年6月30日11時33分37秒150f,0.357724,29.59971
2023年6月30日11時33分37秒151f,0.3607924,29.83206
2023年6月30日11時33分37秒152f,0.3688681,30.0694
2023年6月30日11時33分37秒153f,0.3824376,30.32316
2023年6月30日11時33分37秒154f,0.4043097,30.61432
2023年6月30日11時33分37秒155f,0.4222987,30.80621
2023年6月30日11時33分37秒156f,0.4542226,31.08091
2023年6月30日11時33分37秒157f,0.4869268,31.32495
2023年6月30日11時33分37秒158f,0.5242693,31.56232
2023年6月30日11時33分37秒159f,0.5680575,31.81358
2023年6月30日11時33分37秒160f,0.6168446,32.05947
2023年6月30日11時33分37秒161f,0.6651663,32.2847
2023年6月30日11時33分37秒162f,0.7365444,32.58272
2023年6月30日11時33分37秒163f,0.7880392,32.78481
2023年6月30日11時33分37秒164f,0.8546067,33.02204
2023年6月30日11時33分37秒165f,0.9275263,33.26915
2023年6月30日11時33分37秒166f,1.016691,33.54633
2023年6月30日11時33分37秒167f,1.100484,33.79619
2023年6月30日11時33分37秒168f,1.186655,34.03371
2023年6月30日11時33分37秒169f,1.281954,34.28742
2023年6月30日11時33分37秒170f,1.379418,34.52874
